Sample	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145	146	147	148	149	150	151
WH1_2 - Adapter 1	5667789	2108662	878385	407697	336374	291812	260189	275471	222156	232201	201397	198575	177373	177102	134772	135918	145787	91027	111854	98430	77997	79598	73589	67111	65135	52401	49313	49895	40023	41179	38392	35799	34160	33336	31253	33865	22539	26008	26687	26379	31238	22507	13617	25313	15153	39762	25591	9896	33450	4193	13966	3001	6204	2841	12588	19235	4272	11252	32698	6224	4201	21679	4783	2305	18202	20125	2449	4037	2287	1291	2333	3387	1418	1370	1614	1646	1819	2759	3320	3413	3256	3063	3140	3032	2921	2880	2761	2522	2423	2246	2041	1891	1600	1477	1250	1264	1245	1230	1120	1010	843	784	605	481	402	348	337	371	327	317	275	228	192	147	112	128	85	110	104	89	56	50	67	42	27	31	12	13	21	36	17	37	38	20	18	24	17	18	24	25	6	33	22	30	19	28	12	54	19	21	27
WH2_1 - Adapter 1	6993719	2445539	947032	474696	407447	349366	306892	305350	276410	256921	237296	219791	192668	181870	161060	145997	136053	125082	101341	97553	89373	77352	71834	64532	57585	49707	47974	42597	39960	37169	31292	31170	27554	26700	24818	22142	21492	19575	18510	17420	16842	16331	14138	13977	13054	12453	18818	2473	7294	9205	8955	6910	7380	6961	6256	5602	6401	4852	4939	5301	4127	3195	2102	4752	2937	2504	1555	4834	2522	2926	1119	504	335	608	1215	1360	1204	1198	1129	948	884	851	767	739	712	721	725	611	559	549	479	439	325	334	366	262	280	255	284	217	185	174	138	133	90	102	83	83	89	60	97	65	70	47	44	53	66	39	34	32	27	36	43	24	24	19	48	40	19	33	18	44	41	28	24	50	41	26	18	15	17	54	8	30	8	26	29	42	2	15	6061
WH2_2 - Adapter 1	7789924	2905817	1153654	515573	414037	349094	306806	335288	243058	265926	227200	223362	194151	198054	141220	142702	161633	86714	119444	93923	78121	78509	70667	62872	60458	50529	45183	45866	35150	39189	29564	30231	28004	26860	29332	35557	20537	17091	11741	22179	19085	3615	14246	25027	5486	30600	12221	4390	12842	2195	5790	2229	2638	1833	5932	8385	2679	5037	9362	3001	2497	7083	2762	1075	5565	8129	1674	1649	1325	482	719	944	385	328	394	408	413	647	814	776	802	763	721	676	680	697	624	575	553	514	446	425	337	344	363	230	293	292	276	185	183	209	137	119	95	103	87	102	103	64	98	60	74	64	65	44	57	40	69	22	63	36	64	21	45	21	18	21	14	47	24	36	66	38	25	30	25	45	27	8	18	27	28	52	39	45	23	65	22	24	18
WH3_1 - Adapter 1	4845138	1687996	676318	358922	311494	272152	239776	241952	219150	207544	193397	180800	161432	151928	137904	124640	119232	109666	91463	89410	82567	72673	68947	61785	56741	49414	49010	45289	42270	41293	34119	36429	30625	31305	29584	27237	27251	24140	25220	22793	23134	21768	21327	21378	22144	16458	28476	6051	15159	19600	18203	9861	16315	14077	11890	13257	23914	13080	11863	10670	14901	3693	3149	17234	6095	4089	4582	18493	3101	6372	4050	2111	619	1776	4693	5398	5314	5271	4945	4630	4350	4202	4029	3955	3681	3691	3618	3494	3319	2988	2656	2264	2105	1860	1743	1743	1577	1554	1491	1329	1042	917	778	680	552	502	459	399	421	365	323	271	231	168	154	134	126	109	99	92	70	68	43	28	41	41	39	25	14	24	29	31	22	31	18	48	28	22	15	19	33	54	16	24	14	22	31	55	8	27	15056
WH3_2 - Adapter 1	5388087	2012473	819777	385002	313487	270778	242493	263709	193006	214040	187169	183000	164083	161789	124262	123840	141434	77658	114362	84747	67042	73820	67642	64488	61071	48711	42436	48697	37600	43666	31934	35964	34053	31756	26155	31049	25476	21660	32843	14830	23673	29159	16936	31448	14966	42546	20977	8927	21897	10104	9160	10585	7768	8604	12079	14035	8548	11061	17301	8558	8311	12724	8690	7183	12263	13138	8982	8563	10912	7027	7040	6878	4165	2492	1891	1868	1667	2228	2615	3125	3355	3448	3528	3552	3420	3386	3476	3218	3050	2748	2439	2182	1998	1772	1696	1621	1519	1510	1415	1269	1037	942	741	663	540	489	452	396	421	382	301	250	246	170	149	123	121	134	115	85	85	67	59	34	33	28	27	17	14	36	12	15	45	19	17	23	15	23	16	13	13	31	15	35	24	37	17	69	14	22	23
WH4_1 - Adapter 1	5291971	1759761	694860	370985	327911	282409	250432	246780	225763	212619	194688	181078	161724	150370	137035	122861	116497	105865	87278	85123	76864	67816	63472	56943	51343	44611	43232	39699	36956	34202	29698	29823	26504	25983	22928	23214	20150	19292	19503	18632	16305	16404	15008	14794	14645	12379	21226	2808	7530	11228	10800	5725	9005	8273	6588	6204	8801	5772	5547	5549	5925	2177	1682	6283	2706	2102	1770	6208	1507	2337	1228	621	213	507	1335	1407	1352	1225	1090	1011	974	843	870	774	728	702	623	602	587	501	463	378	364	295	311	297	244	236	232	185	167	106	121	98	68	67	64	96	61	76	83	50	37	40	26	44	40	20	33	27	14	13	18	4	25	23	35	24	20	35	11	16	17	14	11	37	17	17	8	21	10	32	13	22	12	12	19	30	2	22	6454
WH4_2 - Adapter 1	6045510	2260169	905688	392947	324844	280321	250829	261773	208554	220949	189477	182705	166155	153325	128093	124662	123753	87944	105382	82350	64264	68998	62288	57587	54168	43761	40457	40244	35066	33773	30458	28094	27030	25474	23421	22620	21093	19106	19615	18396	19154	15690	14758	17789	12166	41555	16398	3691	14381	3523	5102	2846	3000	2383	6194	7985	3437	5384	8169	3529	3518	6218	3786	1992	5184	7633	3186	2452	2287	794	891	865	465	359	362	370	376	440	472	650	758	746	763	732	716	674	615	574	546	468	434	359	336	297	291	283	236	250	233	177	161	111	119	93	76	70	68	107	63	67	63	48	55	48	24	22	20	22	43	20	21	11	33	22	21	17	11	10	12	23	17	18	34	9	6	21	22	23	21	17	4	19	8	30	15	9	4	39	12	15	13
WH5_1 - Adapter 1	7410908	2431568	999472	548002	491728	426508	376763	369676	340308	320439	293594	273752	243647	230642	207888	187519	176518	161464	133475	130381	117740	103146	96711	87095	78684	67773	65843	59460	54919	51700	44935	45366	38440	38584	36964	32399	28260	28696	28226	26074	25852	23613	22836	21863	21088	20026	32084	4427	12203	21043	16907	6041	15807	13671	8205	9894	19970	9985	7274	7196	10280	1808	2157	11194	2790	2355	2739	10139	1440	3137	2056	1181	300	768	2232	2358	2541	2507	2177	1955	1841	1657	1654	1483	1411	1350	1402	1288	1123	1010	950	806	708	617	602	583	490	489	484	413	372	290	221	193	189	142	144	115	134	123	124	148	71	81	79	32	54	49	38	37	22	25	38	15	26	23	61	16	28	30	28	28	13	21	13	51	22	24	19	9	30	38	16	24	15	24	12	38	14	15	3098
WH5_2 - Adapter 1	8409875	3196007	1306011	573317	483817	422719	377452	394991	312230	337266	284196	281503	246877	249536	184504	186482	197679	125426	160016	127930	98676	105204	95593	87696	84071	67048	60128	63533	49098	52537	44701	43688	39106	37741	38946	33609	30953	25646	35713	20659	25122	38567	7171	28357	13206	32149	22647	7624	45895	4024	10304	3340	6156	2863	11273	16718	3248	9443	28525	4462	2553	15887	2762	1800	12985	10140	1383	2755	1318	849	1512	2045	931	764	829	852	975	1741	1913	1723	1678	1551	1522	1428	1337	1265	1360	1221	1094	938	918	770	701	609	622	536	484	513	475	395	370	299	213	192	194	166	142	122	150	114	96	121	83	82	67	39	30	65	40	23	27	53	59	25	14	28	21	23	8	41	29	32	36	19	20	16	21	23	16	18	13	37	12	51	20	27	19	59	18	24	12
WN1_1 - Adapter 1	8084966	2822825	1065853	533038	462474	393134	344409	345410	296749	285367	259240	238844	215809	193927	176700	157302	148103	131799	108043	104846	94199	82694	80085	65181	62392	49129	49687	45673	39697	40204	31009	31808	28711	26709	24948	23352	20591	19695	19478	17037	17386	14958	14569	13628	14058	10740	19886	2754	6423	13682	7885	3200	8007	7850	4331	5216	11075	4574	3725	3229	4390	999	1040	5115	1345	993	1147	4067	786	1161	826	499	203	396	980	988	1062	947	818	835	765	658	612	603	554	549	540	428	402	406	372	321	276	231	182	224	210	206	195	206	172	132	93	100	70	74	64	94	49	53	73	94	48	54	35	33	66	40	31	28	24	22	22	28	17	23	89	27	44	37	42	36	19	15	16	49	45	14	21	19	35	44	31	31	13	27	19	57	30	119	9840
WN1_2 - Adapter 1	9026345	3414285	1309106	572848	469705	394805	344869	366479	268884	291993	252778	244952	214036	215291	154683	154135	178429	88163	137036	97314	75333	83081	75371	69617	65871	50673	43801	48522	36013	41219	30263	30615	28911	27453	25098	28278	18623	18353	17773	19837	24416	6189	14310	21556	6431	31924	10464	4069	14283	2264	5379	2305	2760	1912	5694	7747	2554	4685	8916	2643	2185	6663	2201	886	4934	6452	1289	1196	988	455	682	768	362	330	331	356	421	560	624	751	734	610	573	572	470	513	486	462	436	371	383	347	295	206	182	223	199	201	217	170	168	185	88	117	86	95	67	90	62	61	107	66	90	70	71	55	33	89	64	36	60	44	153	77	29	52	17	30	20	100	31	53	84	19	13	28	22	53	27	43	11	55	20	74	64	94	28	107	27	51	30
WN2_1 - Adapter 1	6121851	2212827	842440	437181	378733	328952	289853	287151	260207	243318	225912	209436	186795	172081	157918	139758	132241	121841	98735	97780	87545	75877	73060	64639	58670	50772	48661	43414	41550	38991	33057	31910	30059	28412	25496	24400	22147	21503	20590	18486	18253	17188	16026	15682	16376	13334	25499	3101	9382	44897	7348	2063	13435	8796	1303	6053	13420	2235	847	841	2810	289	617	4593	541	581	1008	3397	330	727	725	602	124	311	1021	1283	1451	1309	1134	1153	995	1012	969	810	756	731	758	700	607	574	501	443	359	366	310	313	296	287	269	238	195	158	156	86	97	88	99	85	72	70	72	104	34	48	38	32	46	35	28	26	42	26	14	9	18	26	112	31	30	54	15	28	21	36	11	45	45	40	17	14	20	43	13	19	9	28	18	31	11	11	2495
WN2_2 - Adapter 1	6828117	2560298	1013140	469000	391776	331902	290030	299739	245140	248867	219784	212052	187894	187796	138079	139966	147609	94245	111021	99262	78077	76900	71845	65138	63610	47834	45945	46012	37426	38372	34045	31805	30358	27141	25534	24500	22494	26401	14924	24097	17751	11867	16175	20310	9697	24801	15701	6661	24900	2781	9538	2135	4087	1991	7364	10914	2225	6049	17123	2879	1644	9807	1640	851	7445	7338	810	1504	747	548	942	1195	488	513	547	511	557	790	907	1024	924	932	901	791	733	672	756	719	651	528	502	442	377	375	311	299	286	302	295	216	212	214	158	112	99	105	95	87	71	57	84	69	71	69	81	62	24	62	72	42	48	65	111	41	11	30	33	25	14	87	31	35	48	26	10	6	26	60	23	39	10	31	23	123	48	45	17	107	9	34	29
WN3_1 - Adapter 1	7590916	2674686	1039799	541688	462166	401227	352355	348988	318369	298554	273703	254503	224745	211306	189272	172011	159689	144883	124938	187441	29851	92111	85244	78552	69645	60925	58038	52635	47162	45570	39507	40440	32958	33460	38074	19275	27811	24209	21075	22233	20768	19594	18804	17547	17851	15209	24877	3041	8890	12697	12948	6710	10098	9587	7564	7036	9340	6531	5966	6189	6388	2584	2019	6993	3041	2471	1998	6433	1876	2723	1404	681	248	559	1419	1458	1308	1335	1177	1092	907	931	888	838	737	760	756	609	589	529	477	392	385	298	308	310	301	254	236	240	205	179	125	110	84	82	85	100	81	60	113	92	39	34	52	43	65	15	47	68	38	29	17	26	28	42	124	41	33	53	36	43	25	14	14	72	79	43	28	16	42	29	20	27	11	33	12	55	8	14	5231
WN3_2 - Adapter 1	8422593	3088912	1242761	581152	473645	404834	354950	372793	292496	307630	264077	254752	230968	219900	171465	174886	154419	135507	136367	116395	93886	93445	84580	76692	73490	60504	55579	54441	43559	45253	39976	37089	35449	33445	27974	28379	28671	25008	24470	21896	18274	20714	16450	19122	14397	17634	18038	9762	32127	3697	10922	2851	6063	2743	8137	11708	2477	6653	21358	2895	1305	10757	1450	991	7893	4973	733	1385	762	627	1094	1304	600	560	613	503	557	868	982	1011	840	885	801	788	742	726	722	603	585	501	486	466	405	309	283	284	300	249	261	225	211	214	111	114	95	79	75	89	82	78	124	81	84	73	101	66	39	77	68	32	64	61	137	54	31	46	29	28	29	133	40	65	74	38	32	34	41	54	48	33	12	32	22	103	66	76	19	140	26	39	16
WN4_1 - Adapter 1	7111660	2519831	1021689	543317	473886	412876	363385	365024	325502	308584	283123	263294	233588	217707	198258	178334	168214	152716	124656	121301	110131	95884	90203	77870	71639	61234	59232	52359	49155	46231	38935	37834	34449	32006	29985	27461	25990	24830	21238	21076	19732	18802	17089	16892	16413	12372	22337	2774	8370	10866	10435	7180	8267	7801	6787	6001	7274	4861	5359	5589	4251	2920	1887	4777	2890	2315	1411	4707	2121	2396	1017	468	229	506	1075	1026	1085	987	911	807	762	668	673	602	584	519	528	462	434	412	349	334	289	249	206	203	212	176	272	224	178	156	98	81	59	75	72	82	81	77	95	104	44	51	27	37	70	25	45	50	39	11	9	22	23	30	107	28	67	52	57	27	18	25	15	52	62	20	14	22	19	34	21	40	12	35	14	63	7	8	2512
WN4_2 - Adapter 1	7805417	2956884	1218407	576379	483353	414301	366694	400815	278532	322705	265089	264659	238481	222092	185630	179539	180117	123805	134072	127378	98353	96537	87310	79696	77642	61168	52135	56378	43212	47681	37590	38345	32782	33771	27630	28505	28264	32755	21226	15504	14152	18260	17397	24783	7315	29924	13804	4598	25138	2800	6802	2403	3613	1809	6784	9605	2367	5417	12195	2912	1844	8066	1838	1003	6148	6178	993	1500	884	442	893	971	423	352	338	367	430	680	783	767	722	645	638	556	563	479	519	478	479	422	355	395	310	253	216	204	207	211	254	191	171	185	100	92	68	80	56	68	90	87	87	75	52	51	70	68	59	76	67	32	64	60	105	68	38	40	28	42	24	130	54	62	56	30	11	25	21	50	30	26	22	39	33	93	62	47	18	89	17	32	32
WN5_1 - Adapter 1	9847998	3539051	1501309	843814	748105	666363	592756	587563	537564	508803	470292	439990	393391	367204	333648	298959	282094	255256	210736	203664	184345	160673	150322	135174	121458	103402	98836	87079	81722	76216	64504	65145	54794	54276	48049	46407	41537	37284	35220	33712	31334	30465	26767	25709	24666	22159	34120	4644	12877	15744	15456	11768	12759	11815	10648	9228	9763	7573	7709	8269	6079	4665	3144	6538	4161	3851	2233	6303	3618	4052	1367	681	393	726	1548	1544	1519	1412	1365	1114	989	885	863	865	795	738	671	670	638	558	522	436	373	297	282	270	293	227	271	227	174	184	108	112	93	74	83	79	99	60	100	102	78	35	57	37	86	38	44	90	30	20	31	28	42	30	138	26	54	75	31	77	21	29	27	73	60	53	33	26	27	47	25	37	26	24	12	58	4	19	6281
WN5_2 - Adapter 1	10967368	4179435	1794192	892225	759779	669665	601150	655552	458263	531321	443961	448018	390973	409644	280848	297013	310045	201998	227853	207540	169288	162691	147787	139426	130087	101637	85173	95375	69946	79595	61021	60798	57199	53271	49632	45793	44637	32373	37081	47671	38637	24644	13219	34530	15904	63193	17514	4776	23220	5558	7071	7292	5471	5682	10141	12355	5483	7952	11459	4904	4856	7819	4903	2909	6782	8481	3897	2937	3644	1413	1619	1478	756	506	415	446	456	737	946	946	949	836	790	832	758	725	669	676	706	517	528	499	382	327	308	283	272	229	311	218	178	274	116	137	109	84	60	93	100	75	97	113	109	89	97	104	34	72	81	45	87	64	153	78	56	69	22	42	19	162	42	66	65	24	19	34	35	77	36	55	17	49	27	160	109	69	20	101	44	44	41
