Sample	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145	146	147	148	149	150	151
BN5_2 - Adapter 1	0.8084064738023238	1.1793421954303056	1.928333360451133	3.5878658789123583	11.622201861537578	40.4016553067186	142.55652926539003	603.0441367373431	1975.2294372294373	8215.743944636679	28374.86111111111	112510.55555555555	362558.0	358886.0	273658.0	273634.0	288170.0	188526.0	220550.0	197040.0	151750.0	152120.0	137832.0	121132.0	114908.0	93630.0	84906.0	78904.0	67616.0	61434.0	60752.0	50604.0	47436.0	43756.0	41238.0	33982.0	32260.0	37424.0	23384.0	25788.0	45062.0	12806.0	10068.0	23524.0	13604.0	29566.0	16018.0	9372.0	18550.0	10322.0	9008.0	10480.0	7426.0	7996.0	9472.0	10778.0	6354.0	7748.0	11282.0	5610.0	5662.0	8352.0	5530.0	4944.0	8146.0	7366.0	4988.0	4636.0	5348.0	3972.0	4244.0	4134.0	2812.0	1870.0	1556.0	1370.0	1398.0	1464.0	1724.0	1648.0	1852.0	1786.0	1676.0	1556.0	1650.0	1544.0	1610.0	1558.0	1526.0	1320.0	1270.0	1070.0	962.0	836.0	856.0	764.0	708.0	728.0	672.0	708.0	590.0	534.0	366.0	344.0	244.0	300.0	254.0	282.0	192.0	226.0	234.0	236.0	186.0	170.0	218.0	154.0	120.0	146.0	150.0	96.0	136.0	78.0	130.0	100.0	68.0	68.0	38.0	68.0	44.0	166.0	46.0	110.0	134.0	38.0	48.0	76.0	76.0	106.0	70.0	118.0	48.0	96.0	66.0	122.0	100.0	44.0	36.0	154.0	90.0	64.0	54.0
MC1_1 - Adapter 1	0.7245269419499766	0.9544826373381851	1.4918190503086404	3.1410600928646732	11.036962864864284	38.22719572769818	133.9629034110486	535.7625172255398	1994.4577205882354	7447.830882352941	27478.235294117647	103112.35294117648	387445.0	367585.0	332800.0	301212.5	285067.5	260535.0	222945.0	315482.5	72575.0	162645.0	149377.5	134442.5	119470.0	100925.0	96602.5	86590.0	76210.0	70225.0	59712.5	58800.0	48650.0	47795.0	41092.5	37910.0	34192.5	32185.0	29770.0	27082.5	26270.0	23987.5	22802.5	21225.0	21525.0	17177.5	33020.0	4187.5	8512.5	22887.5	12460.0	3992.5	13910.0	13300.0	5590.0	7980.0	19562.5	8287.5	5107.5	4987.5	7425.0	1262.5	1490.0	9212.5	1945.0	1555.0	2107.5	8080.0	895.0	1977.5	1570.0	872.5	182.5	642.5	1650.0	2017.5	2037.5	2000.0	1842.5	1670.0	1455.0	1420.0	1422.5	1202.5	1212.5	1117.5	1125.0	1072.5	1002.5	815.0	807.5	627.5	662.5	570.0	520.0	517.5	490.0	400.0	430.0	317.5	290.0	265.0	230.0	195.0	130.0	162.5	140.0	120.0	155.0	127.5	117.5	112.5	85.0	100.0	85.0	57.5	62.5	92.5	70.0	57.5	32.5	25.0	35.0	20.0	45.0	30.0	52.5	22.5	22.5	30.0	30.0	32.5	42.5	25.0	2.5	47.5	25.0	42.5	20.0	35.0	67.5	60.0	45.0	57.5	37.5	60.0	30.0	107.5	2.5	27.5	14972.5
MC1_2 - Adapter 1	0.8296493330442342	1.2345548025941988	1.9469859476041482	3.388645387048294	10.857729398379936	38.021045680323866	135.22510623636154	578.1763895268718	1799.4117647058824	7689.154411764706	27074.852941176472	105250.58823529413	394500.0	395545.0	295532.5	298637.5	326807.5	193782.5	248172.5	203665.0	167895.0	165397.5	147732.5	137240.0	126772.5	99722.5	86587.5	90992.5	69170.0	68542.5	61722.5	56095.0	50152.5	45830.0	42385.0	38885.0	34305.0	31292.5	30260.0	32682.5	21320.0	24412.5	22912.5	26680.0	14017.5	35575.0	18552.5	8030.0	37302.5	3682.5	8147.5	2930.0	5037.5	2730.0	9090.0	14247.5	2882.5	7925.0	24552.5	3760.0	2060.0	13277.5	2095.0	1260.0	10065.0	9670.0	1110.0	2110.0	1022.5	730.0	1367.5	1852.5	792.5	825.0	745.0	780.0	815.0	1197.5	1632.5	1452.5	1350.0	1330.0	1357.5	1200.0	1247.5	1080.0	1057.5	997.5	1035.0	780.0	752.5	632.5	650.0	560.0	490.0	532.5	487.5	462.5	397.5	322.5	302.5	260.0	240.0	187.5	137.5	182.5	170.0	177.5	125.0	160.0	125.0	75.0	77.5	90.0	107.5	60.0	42.5	82.5	67.5	45.0	20.0	120.0	30.0	22.5	32.5	35.0	57.5	55.0	30.0	40.0	35.0	37.5	80.0	82.5	57.5	57.5	72.5	70.0	22.5	62.5	12.5	40.0	47.5	60.0	22.5	57.5	47.5	82.5	42.5	25.0	32.5
MC2_1 - Adapter 1	0.7133203303398215	0.939703388490181	1.5385360228426062	3.3999722268232	12.048492717057778	42.02149587750294	151.04668594067888	596.3597430406852	2234.464438731791	8375.856164383562	31290.13698630137	120351.66666666666	390182.0	362974.0	335954.0	301602.0	287700.0	265330.0	216826.0	212944.0	194166.0	169328.0	159356.0	140264.0	125940.0	106802.0	101766.0	90808.0	82204.0	75712.0	65264.0	62262.0	55174.0	51268.0	48584.0	40876.0	39266.0	35168.0	37284.0	30102.0	30492.0	28686.0	26274.0	26510.0	26122.0	21616.0	38950.0	4812.0	16356.0	77382.0	13262.0	3282.0	25798.0	15340.0	2016.0	9014.0	25880.0	4628.0	1438.0	1666.0	5710.0	526.0	1148.0	9170.0	1038.0	958.0	2182.0	6794.0	476.0	1400.0	1556.0	1260.0	200.0	552.0	2094.0	3038.0	3386.0	3340.0	2950.0	2582.0	2490.0	2186.0	2166.0	2272.0	2046.0	1738.0	2030.0	1768.0	1648.0	1406.0	1436.0	1088.0	1008.0	946.0	858.0	768.0	742.0	758.0	668.0	642.0	482.0	422.0	354.0	316.0	214.0	218.0	188.0	206.0	190.0	174.0	182.0	150.0	118.0	92.0	74.0	70.0	52.0	44.0	60.0	92.0	28.0	18.0	50.0	30.0	24.0	10.0	24.0	10.0	24.0	18.0	28.0	62.0	14.0	48.0	30.0	32.0	16.0	30.0	20.0	26.0	30.0	58.0	20.0	40.0	30.0	50.0	22.0	86.0	24.0	32.0	8872.0
MC2_2 - Adapter 1	0.8147571428235318	1.2194193721598432	2.0074197061187378	3.613742034033853	11.905510809806959	41.7533997215976	151.75286433236963	659.0963597430407	1948.6546700942588	8855.993150684932	29670.54794520548	123663.33333333333	389170.0	394768.0	299114.0	296892.0	348162.0	178000.0	280176.0	199052.0	150888.0	171742.0	156124.0	150116.0	137548.0	101736.0	84516.0	99844.0	69924.0	74828.0	66178.0	59468.0	55844.0	53690.0	52496.0	42830.0	41980.0	27684.0	46128.0	21044.0	43486.0	28728.0	16608.0	39604.0	12336.0	45500.0	22890.0	10102.0	25094.0	11086.0	9434.0	10958.0	7586.0	8228.0	11420.0	13114.0	7388.0	10024.0	14732.0	7136.0	7020.0	10516.0	7096.0	5910.0	10082.0	10138.0	7350.0	6202.0	7786.0	4518.0	4446.0	4130.0	2240.0	1328.0	1132.0	1026.0	1044.0	1274.0	1508.0	1630.0	1874.0	1882.0	1884.0	2100.0	1974.0	1634.0	1884.0	1632.0	1612.0	1324.0	1342.0	1116.0	950.0	910.0	828.0	802.0	766.0	798.0	648.0	630.0	538.0	428.0	342.0	306.0	234.0	234.0	224.0	226.0	178.0	194.0	176.0	158.0	100.0	98.0	122.0	88.0	70.0	68.0	88.0	76.0	70.0	66.0	52.0	80.0	82.0	78.0	26.0	40.0	26.0	82.0	60.0	34.0	48.0	38.0	38.0	56.0	42.0	88.0	54.0	82.0	26.0	50.0	32.0	24.0	32.0	42.0	16.0	70.0	46.0	48.0	32.0
MC3_1 - Adapter 1	0.7153505171729427	0.9046695841972962	1.4151451758838745	3.0928061714166386	11.054417534405005	38.21235242149225	136.65959907478796	531.1359547674119	1992.0041109969168	7551.6872427983535	27575.409836065577	105810.66666666667	356007.5	335112.5	304515.0	274192.5	259657.5	239090.0	193355.0	196090.0	160667.5	150070.0	138760.0	120455.0	109930.0	93647.5	87622.5	80517.5	68625.0	64935.0	52562.5	52515.0	46092.5	44160.0	38837.5	36565.0	31907.5	28130.0	29770.0	28142.5	20037.5	23850.0	19695.0	20755.0	20220.0	16735.0	27710.0	3720.0	9350.0	14950.0	14020.0	7077.5	11737.5	11307.5	8740.0	8355.0	11980.0	7875.0	7282.5	7610.0	7967.5	2995.0	2460.0	9657.5	3922.5	3105.0	2722.5	10092.5	2545.0	3812.5	1877.5	1025.0	407.5	890.0	2315.0	2480.0	2407.5	2475.0	2227.5	2022.5	1777.5	1690.0	1647.5	1592.5	1475.0	1370.0	1445.0	1247.5	1250.0	1185.0	1007.5	1045.0	762.5	702.5	652.5	597.5	567.5	597.5	562.5	462.5	445.0	402.5	312.5	282.5	200.0	175.0	122.5	162.5	145.0	135.0	180.0	77.5	100.0	85.0	100.0	72.5	77.5	52.5	37.5	52.5	52.5	27.5	42.5	25.0	20.0	7.5	25.0	15.0	25.0	10.0	25.0	17.5	17.5	25.0	27.5	25.0	22.5	12.5	37.5	17.5	20.0	37.5	45.0	42.5	25.0	45.0	22.5	117.5	7.5	60.0	15690.0
MC3_2 - Adapter 1	0.8318314509266421	1.2517664621851914	1.9600658082149836	3.2555949546018574	10.679185122420376	37.728857119910046	136.53173991261886	566.6306861989206	1804.573484069887	7977.6543209876545	26082.622950819674	109436.66666666667	356645.0	367022.5	263167.5	262635.0	319667.5	149687.5	244900.0	170870.0	137312.5	150322.5	134622.5	119255.0	115560.0	91942.5	81670.0	81817.5	63055.0	61955.0	55085.0	52625.0	43060.0	43435.0	39540.0	35100.0	32957.5	30795.0	25890.0	26760.0	22412.5	23027.5	21572.5	23202.5	16190.0	30930.0	19620.0	13185.0	24025.0	4602.5	14907.5	2742.5	5627.5	2800.0	9252.5	14232.5	2937.5	7825.0	23342.5	4112.5	1987.5	13260.0	2277.5	1355.0	10400.0	10325.0	1220.0	2260.0	1017.5	1072.5	1677.5	2210.0	987.5	1242.5	1347.5	1240.0	1230.0	1212.5	1715.0	1712.5	1597.5	1517.5	1520.0	1537.5	1417.5	1257.5	1362.5	1200.0	1205.0	1070.0	985.0	977.5	785.0	675.0	622.5	622.5	555.0	587.5	515.0	480.0	435.0	397.5	337.5	265.0	217.5	185.0	147.5	205.0	137.5	130.0	157.5	137.5	87.5	90.0	80.0	70.0	65.0	80.0	50.0	57.5	30.0	37.5	35.0	35.0	10.0	30.0	30.0	32.5	12.5	22.5	25.0	47.5	57.5	40.0	15.0	60.0	35.0	32.5	52.5	25.0	22.5	37.5	32.5	40.0	27.5	42.5	32.5	72.5	25.0	12.5	40.0
MC4_1 - Adapter 1	0.7119581055942098	0.932498715408594	1.5210520756629036	3.3921018801825302	12.223054184821995	42.691942215860564	151.10132794457274	600.7390300230946	2197.5057736720555	8348.892307692307	31108.88888888889	118421.0	423922.0	398850.0	364580.0	331376.0	313076.0	279376.0	232906.0	222166.0	200778.0	177758.0	164156.0	142974.0	131512.0	108766.0	103876.0	91024.0	82092.0	74676.0	62630.0	58842.0	53240.0	48156.0	45010.0	41314.0	36992.0	30890.0	32096.0	31156.0	24932.0	25202.0	23304.0	21188.0	22238.0	16468.0	29162.0	3418.0	11420.0	14814.0	13980.0	8326.0	11320.0	10462.0	8726.0	8010.0	11074.0	7152.0	7072.0	7294.0	7300.0	3068.0	2310.0	7892.0	3602.0	3036.0	2114.0	8108.0	2332.0	3284.0	1516.0	672.0	338.0	682.0	1726.0	1840.0	1876.0	1736.0	1626.0	1544.0	1312.0	1148.0	1148.0	1098.0	894.0	874.0	922.0	770.0	820.0	640.0	582.0	516.0	460.0	360.0	380.0	306.0	324.0	348.0	282.0	274.0	196.0	170.0	136.0	174.0	72.0	102.0	112.0	56.0	116.0	80.0	134.0	128.0	46.0	30.0	96.0	82.0	48.0	26.0	28.0	42.0	64.0	18.0	16.0	28.0	4.0	22.0	78.0	12.0	26.0	30.0	12.0	46.0	18.0	8.0	8.0	30.0	18.0	2.0	8.0	8.0	14.0	58.0	12.0	26.0	16.0	54.0	26.0	6.0	36.0	10.0	4180.0
MC4_2 - Adapter 1	0.8284496112102446	1.225286415958027	2.005892769413681	3.5959975642577375	11.948626810646315	42.28201643071075	151.29955735180909	657.2421093148575	1941.3163972286372	8711.2	29524.814814814818	120683.0	424820.0	429464.0	322670.0	321458.0	368212.0	192316.0	280902.0	213628.0	164236.0	177472.0	158724.0	145424.0	137002.0	112680.0	91574.0	98042.0	70220.0	81380.0	55460.0	62260.0	50324.0	47220.0	42404.0	40804.0	57232.0	30320.0	36378.0	16966.0	18420.0	37630.0	9946.0	33292.0	8812.0	39624.0	18128.0	5864.0	32526.0	3556.0	8454.0	3404.0	4542.0	2602.0	9276.0	13332.0	3224.0	7722.0	17920.0	3930.0	2944.0	11840.0	2986.0	1650.0	10272.0	9038.0	1662.0	2318.0	1486.0	588.0	1310.0	1704.0	650.0	596.0	524.0	636.0	716.0	1144.0	1590.0	1426.0	1250.0	1164.0	1056.0	1092.0	892.0	844.0	930.0	708.0	852.0	646.0	574.0	474.0	472.0	396.0	358.0	340.0	276.0	370.0	288.0	352.0	246.0	184.0	178.0	130.0	86.0	138.0	88.0	118.0	90.0	80.0	92.0	112.0	44.0	38.0	94.0	72.0	22.0	38.0	64.0	10.0	30.0	72.0	36.0	60.0	36.0	40.0	12.0	76.0	12.0	38.0	42.0	40.0	42.0	94.0	16.0	8.0	48.0	42.0	44.0	80.0	12.0	74.0	2.0	38.0	30.0	60.0	60.0	132.0	8.0	12.0	38.0
MC5_1 - Adapter 1	0.7304582020380678	0.955841838787832	1.4974246294382878	3.1672409022771664	11.032631587641127	37.78678324835644	134.10272222711657	532.0348837209302	1973.136011275546	7378.0	27020.56179775281	102473.18181818181	331841.6666666667	314535.0	283343.3333333334	255598.33333333334	238918.33333333334	218496.6666666667	181575.0	175043.33333333334	158646.6666666667	136415.0	126751.66666666667	112425.0	98738.33333333334	84563.33333333334	78788.33333333334	69885.0	63010.0	58601.66666666667	48666.66666666667	47241.66666666667	40966.66666666667	39608.333333333336	34096.66666666667	31221.666666666668	27198.333333333336	24773.333333333336	24818.333333333336	23020.0	20118.333333333336	20041.666666666668	17825.0	17278.333333333336	15696.666666666668	15291.666666666668	22326.666666666668	2891.666666666667	8243.333333333334	10800.0	11320.0	7355.0	9103.333333333334	8466.666666666668	7645.0	6500.0	7446.666666666667	5703.333333333334	5665.0	6265.0	5398.333333333334	3290.0	2346.666666666667	6176.666666666667	3498.3333333333335	3091.666666666667	2041.6666666666667	6911.666666666667	3006.666666666667	3410.0	1381.6666666666667	625.0	350.0	760.0	1653.3333333333335	1861.6666666666667	1640.0	1636.6666666666667	1426.6666666666667	1325.0	1248.3333333333335	1108.3333333333335	1096.6666666666667	1068.3333333333335	1026.6666666666667	906.6666666666667	988.3333333333334	955.0	843.3333333333334	750.0	623.3333333333334	558.3333333333334	543.3333333333334	436.6666666666667	441.6666666666667	396.6666666666667	343.33333333333337	398.33333333333337	338.33333333333337	351.6666666666667	288.33333333333337	230.0	206.66666666666669	155.0	123.33333333333334	110.0	103.33333333333334	118.33333333333334	178.33333333333334	95.0	128.33333333333334	95.0	96.66666666666667	50.0	78.33333333333334	120.0	66.66666666666667	68.33333333333334	20.0	63.333333333333336	50.0	16.666666666666668	43.333333333333336	23.333333333333336	23.333333333333336	21.666666666666668	66.66666666666667	28.333333333333336	35.0	35.0	35.0	36.66666666666667	18.333333333333336	51.66666666666667	21.666666666666668	48.333333333333336	20.0	30.0	30.0	40.0	45.0	58.333333333333336	35.0	35.0	26.666666666666668	56.66666666666667	20.0	83.33333333333334	25.0	46.66666666666667	14175.0
MC5_2 - Adapter 1	0.8329703765188763	1.2309810483792394	1.9389998081484432	3.372403379065705	10.89087840721072	37.56599015516083	135.19249405338738	564.9277660324171	1819.3587033121917	7638.901408450704	26555.05617977528	104357.72727272726	340405.0	327280.0	262366.6666666667	253525.0	284116.6666666667	154313.33333333334	223775.0	164278.33333333334	133373.33333333334	139125.0	125423.33333333334	113133.33333333334	102815.0	83883.33333333334	74490.0	70455.0	60610.0	56650.0	51060.0	45481.66666666667	42190.0	38771.66666666667	34526.66666666667	33280.0	26520.0	25620.0	23856.666666666668	24345.0	26206.666666666668	15518.333333333334	17826.666666666668	24188.333333333336	10900.0	42453.333333333336	16290.0	3765.0	16706.666666666668	4303.333333333334	5198.333333333334	4003.3333333333335	3538.3333333333335	2950.0	6988.333333333334	8803.333333333334	3806.666666666667	5755.0	9201.666666666668	3868.3333333333335	3735.0	6731.666666666667	4148.333333333334	2391.666666666667	6005.0	8670.0	4053.3333333333335	3115.0	3415.0	1113.3333333333335	1208.3333333333335	1241.6666666666667	553.3333333333334	468.33333333333337	471.6666666666667	513.3333333333334	511.6666666666667	608.3333333333334	806.6666666666667	925.0	993.3333333333334	1025.0	993.3333333333334	1020.0	1051.6666666666667	858.3333333333334	966.6666666666667	878.3333333333334	828.3333333333334	726.6666666666667	628.3333333333334	591.6666666666667	566.6666666666667	450.0	423.33333333333337	426.6666666666667	358.33333333333337	456.6666666666667	343.33333333333337	343.33333333333337	313.33333333333337	241.66666666666669	193.33333333333334	161.66666666666669	135.0	128.33333333333334	146.66666666666669	155.0	155.0	120.0	126.66666666666667	115.0	105.0	60.0	73.33333333333334	50.0	71.66666666666667	63.333333333333336	46.66666666666667	66.66666666666667	60.0	68.33333333333334	40.0	40.0	43.333333333333336	41.66666666666667	41.66666666666667	21.666666666666668	23.333333333333336	38.333333333333336	35.0	30.0	41.66666666666667	28.333333333333336	28.333333333333336	43.333333333333336	61.66666666666667	33.333333333333336	18.333333333333336	51.66666666666667	18.333333333333336	50.0	31.666666666666668	60.0	26.666666666666668	41.66666666666667	30.0	58.333333333333336	63.333333333333336	25.0	28.333333333333336
MH1_1 - Adapter 1	0.698319280411409	0.9414241406280031	1.4773052671069549	3.2532824487038283	11.389456979322983	39.57477324338322	140.65338645418328	557.4330641733957	2066.856414613424	7851.292517006803	28753.783783783783	112257.22222222222	359542.0	331620.0	305692.0	276608.0	259908.0	239132.0	197788.0	191050.0	174612.0	152036.0	140100.0	126834.0	113712.0	95726.0	91864.0	79736.0	73750.0	68344.0	56996.0	55498.0	48348.0	46120.0	43156.0	37054.0	34926.0	31426.0	29854.0	27188.0	26512.0	25478.0	22738.0	22284.0	21726.0	19698.0	31318.0	4192.0	12382.0	24922.0	15832.0	4598.0	17400.0	13018.0	6078.0	9150.0	22930.0	9854.0	4996.0	4914.0	9732.0	1038.0	1578.0	10346.0	1814.0	1566.0	2582.0	8946.0	894.0	2260.0	1864.0	1048.0	194.0	692.0	2048.0	2482.0	2556.0	2462.0	2266.0	2032.0	1904.0	1700.0	1702.0	1494.0	1406.0	1440.0	1350.0	1188.0	1112.0	976.0	906.0	840.0	786.0	618.0	580.0	554.0	550.0	496.0	466.0	508.0	388.0	302.0	236.0	200.0	236.0	148.0	138.0	166.0	128.0	116.0	156.0	102.0	66.0	60.0	76.0	36.0	70.0	34.0	76.0	32.0	54.0	48.0	28.0	14.0	4.0	14.0	56.0	24.0	34.0	56.0	30.0	36.0	20.0	12.0	22.0	10.0	20.0	28.0	10.0	16.0	8.0	36.0	10.0	40.0	26.0	26.0	20.0	76.0	8.0	36.0	8214.0
MH1_2 - Adapter 1	0.8117687020960991	1.2272502394165585	1.954998144946494	3.4588821372872394	11.354829285135654	39.42816164459967	141.12084993359895	602.1483212919677	1866.2446898895496	8131.768707482994	27847.43243243243	114721.66666666666	360530.0	356834.0	276510.0	272038.0	305352.0	170928.0	236448.0	181662.0	150024.0	154432.0	138602.0	123696.0	126022.0	87664.0	89148.0	82710.0	67866.0	66754.0	59046.0	54214.0	49264.0	48996.0	40872.0	35634.0	42052.0	37432.0	21676.0	24432.0	28596.0	28834.0	16616.0	29352.0	12574.0	29752.0	21962.0	9790.0	40786.0	4314.0	11364.0	2870.0	5780.0	2744.0	10586.0	15412.0	3072.0	8658.0	27834.0	4288.0	2458.0	15490.0	2426.0	1704.0	11958.0	10122.0	1386.0	2388.0	1314.0	828.0	1666.0	1968.0	950.0	868.0	890.0	912.0	986.0	1626.0	1936.0	1774.0	1680.0	1602.0	1628.0	1452.0	1364.0	1370.0	1290.0	1106.0	1108.0	936.0	822.0	806.0	786.0	598.0	528.0	522.0	534.0	546.0	450.0	488.0	412.0	308.0	246.0	234.0	226.0	150.0	174.0	192.0	122.0	110.0	92.0	122.0	82.0	56.0	82.0	54.0	66.0	54.0	54.0	52.0	54.0	38.0	46.0	64.0	50.0	44.0	26.0	22.0	50.0	32.0	74.0	16.0	54.0	28.0	32.0	20.0	38.0	18.0	40.0	28.0	18.0	36.0	40.0	42.0	30.0	32.0	26.0	108.0	46.0	16.0	22.0
MH2_1 - Adapter 1	0.6833601237005913	0.9664899221413936	1.4810513306391708	3.2663665657334393	11.371990219732176	39.87654800766879	142.10684491424425	565.8134715025907	2058.441127694859	7778.245033112583	28988.0	107600.52631578948	363158.0	343516.0	312748.0	278714.0	266708.0	241016.0	200080.0	193234.0	174550.0	151556.0	143418.0	123118.0	111208.0	95276.0	89938.0	80966.0	71272.0	66120.0	55364.0	55374.0	46774.0	45514.0	42872.0	31394.0	32966.0	30694.0	29712.0	25972.0	25588.0	23552.0	22268.0	21934.0	23962.0	14446.0	29056.0	4886.0	10780.0	27174.0	10872.0	4596.0	15154.0	12478.0	5636.0	9962.0	23526.0	8418.0	5100.0	4472.0	8750.0	1090.0	1632.0	10126.0	1850.0	1392.0	2470.0	8388.0	830.0	2282.0	1926.0	1196.0	260.0	704.0	2012.0	2466.0	2530.0	2304.0	2188.0	2018.0	1902.0	1692.0	1782.0	1560.0	1496.0	1462.0	1318.0	1330.0	1178.0	982.0	972.0	924.0	738.0	726.0	634.0	514.0	544.0	590.0	556.0	442.0	390.0	358.0	306.0	212.0	212.0	204.0	170.0	134.0	146.0	124.0	170.0	140.0	96.0	64.0	66.0	66.0	76.0	78.0	76.0	62.0	50.0	44.0	54.0	22.0	28.0	20.0	60.0	20.0	42.0	34.0	58.0	52.0	36.0	42.0	20.0	42.0	32.0	16.0	8.0	20.0	30.0	80.0	18.0	20.0	38.0	38.0	24.0	68.0	20.0	34.0	13274.0
MH2_2 - Adapter 1	0.7949403745920169	1.214466441395239	1.9421429725144408	3.4585148242304515	11.559143093090661	39.93769107207627	141.60578268304056	602.59896373057	1902.3797678275291	8077.483443708609	28013.466666666667	108833.15789473685	369584.0	376358.0	275284.0	275102.0	320860.0	163842.0	248062.0	180306.0	145722.0	153544.0	139196.0	123360.0	125358.0	95412.0	77784.0	86622.0	62814.0	69830.0	53082.0	52752.0	47084.0	44720.0	51150.0	39096.0	24348.0	64978.0	52188.0	13522.0	10868.0	9552.0	19646.0	36830.0	9328.0	44130.0	15284.0	6432.0	13588.0	3596.0	7366.0	4442.0	4092.0	3598.0	9202.0	12322.0	4786.0	7690.0	12800.0	5138.0	5182.0	10178.0	5946.0	2684.0	8426.0	13836.0	5144.0	3612.0	4202.0	1300.0	1628.0	1810.0	818.0	624.0	656.0	738.0	846.0	1032.0	1404.0	1596.0	1604.0	1540.0	1596.0	1458.0	1474.0	1344.0	1264.0	1286.0	1176.0	984.0	930.0	860.0	736.0	706.0	662.0	536.0	558.0	624.0	524.0	430.0	410.0	366.0	322.0	202.0	218.0	214.0	178.0	162.0	164.0	124.0	144.0	132.0	128.0	92.0	100.0	82.0	88.0	44.0	60.0	24.0	56.0	56.0	60.0	32.0	74.0	32.0	42.0	54.0	38.0	40.0	28.0	38.0	106.0	60.0	32.0	42.0	26.0	52.0	16.0	34.0	40.0	42.0	20.0	30.0	28.0	60.0	28.0	148.0	46.0	44.0	34.0
MH3_1 - Adapter 1	0.7046270915142244	0.9887759716904219	1.5392272727650234	3.3002522771048395	11.110789240790595	38.599098524471664	136.40898073733896	543.8629018540569	2014.7687074829932	7511.226158038146	27544.456521739132	103550.8695652174	355490.0	328795.0	302388.3333333334	267641.6666666667	254006.6666666667	234110.0	188155.0	184488.33333333334	165283.33333333334	142501.6666666667	131438.33333333334	117373.33333333334	103360.0	88491.66666666667	82658.33333333334	72441.66666666667	66811.66666666667	60165.0	50836.66666666667	47970.0	42711.66666666667	39800.0	35350.0	31206.666666666668	28563.333333333336	27398.333333333336	23703.333333333336	23320.0	23651.666666666668	18570.0	17185.0	16558.333333333336	17086.666666666668	13595.0	25641.666666666668	3496.666666666667	6196.666666666667	12078.333333333334	11145.0	6213.333333333334	9438.333333333334	8840.0	7083.333333333334	6425.0	9550.0	6038.333333333334	6153.333333333334	6315.0	6043.333333333334	2516.666666666667	1993.3333333333335	7243.333333333334	3116.666666666667	2558.3333333333335	1831.6666666666667	7778.333333333334	2148.3333333333335	2710.0	1336.6666666666667	626.6666666666667	388.33333333333337	748.3333333333334	1746.6666666666667	1796.6666666666667	1766.6666666666667	1658.3333333333335	1551.6666666666667	1395.0	1255.0	1316.6666666666667	1195.0	1085.0	1098.3333333333335	938.3333333333334	918.3333333333334	810.0	871.6666666666667	901.6666666666667	670.0	575.0	520.0	476.6666666666667	398.33333333333337	421.6666666666667	411.6666666666667	428.33333333333337	388.33333333333337	350.0	280.0	258.33333333333337	205.0	165.0	136.66666666666669	141.66666666666669	108.33333333333334	121.66666666666667	156.66666666666669	96.66666666666667	151.66666666666669	93.33333333333334	45.0	65.0	80.0	91.66666666666667	68.33333333333334	41.66666666666667	58.333333333333336	51.66666666666667	43.333333333333336	70.0	45.0	30.0	45.0	25.0	61.66666666666667	30.0	43.333333333333336	48.333333333333336	25.0	21.666666666666668	26.666666666666668	15.0	60.0	11.666666666666668	31.666666666666668	20.0	28.333333333333336	38.333333333333336	28.333333333333336	65.0	33.333333333333336	58.333333333333336	8.333333333333334	38.333333333333336	28.333333333333336	95.0	28.333333333333336	50.0	13651.666666666668
