Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99
BR712	3309.397914471533	3636.316896897658	3840.818041384413	4007.2685551909503	4135.018654889008	4236.458488494146	4325.198690407776	4425.585490548134	4510.606828262089	4591.079771426144	4643.839158463183	4703.189840181995	4742.12058957361	4773.90952294169	4825.153030872616	4869.973444062886	4898.304824358556	4919.037353230524	4938.304470261095	4970.141461588691	4999.062883347648	5024.227716328535	5046.218267803403	5076.681162928003	5096.2695451196205	5112.930103882924	5135.701406973024	5157.732017744418	5168.109622375821	5174.031282153725	5171.226533633604	5179.735948553506	5192.780627282617	5211.918786554038	5217.451059274793	5225.820391406451	5236.010582109794	5258.180662932669	5282.96703473307	5291.7003868371075	5306.141198804187	5327.897947188503	5346.39105538429	5361.818095157834	5373.187613061277	5369.22972788379	5367.917829651787	5373.094311623882	5395.213150611202	5390.398540611248	5386.41339407669	5392.71486838562	5387.957978458085	5392.758193424805	5410.807703778528	5434.518299770821	5451.329842025357	5463.783784167033	5466.326205276708	5465.936932972945	5483.43676982482	5497.0275635954795	5511.355491808288	5512.863472588487	5518.992856771433	5525.848924837222	5527.46201193015	5519.171706034576	5518.270225131542	5515.903817782626	5513.824193042114	5533.982723791921	5566.476663037341	5582.89045813934	5594.013993395207	5599.501204359754	5609.816827349277	5630.830513053535	5645.702139463025	5643.034691759057	5648.833135850487	5639.651897177081	5630.3130560193895	5632.039657606828	5628.8363000567715	5603.49113013525	5578.762362248556	5549.216824518684	5484.114548540022	5421.002365340054	5315.539804466871	5184.104858374306	5024.561054933057	4829.8762569024775	4525.225944403206	4143.119783210253	3582.8803138316744	2808.2535982067707	1707.8944638402415	524.7741311440193
BR713	3529.3542651178745	3956.338239555538	4239.7692127113105	4406.466332335485	4517.996433871169	4601.084921592627	4659.794262814543	4735.6096202988665	4807.975288987411	4894.131605282615	4962.355774057021	5014.233056731959	5069.589838800511	5123.5455711206305	5157.866306597723	5193.183561014241	5215.228570110906	5239.547236741954	5264.6882570753005	5282.241895276638	5284.764306593858	5297.049973677505	5323.524056585623	5347.535205125869	5369.081706244913	5388.663186637845	5408.4847821755975	5434.470596518071	5420.668532008601	5426.244320811067	5437.317161667782	5464.452844339804	5479.6414500978735	5489.258243267454	5480.942068026006	5501.03268852826	5524.023948679154	5542.102218225029	5547.539041416366	5549.71410687239	5560.928751605111	5573.659074926629	5579.550435399783	5579.843911864162	5588.121688404257	5598.43625249116	5608.667399546305	5611.296786886194	5622.180389197701	5632.958586602395	5651.585342218723	5653.484714658956	5646.794324600083	5646.938081475893	5661.209468656718	5685.464786215716	5692.5935988131405	5694.231070303562	5716.968264254892	5724.915106380189	5745.09395261828	5761.361607619084	5784.517995741912	5803.638594811535	5825.200313918885	5826.716154887325	5822.023381782114	5835.745568189756	5858.201090168518	5883.851901867076	5888.274453157052	5900.6924079427645	5928.648670962772	5964.281028145126	5974.686500470238	5974.085172898671	5972.565628993035	5974.264414498857	5975.502926174359	5990.017241507622	5994.804337340502	5969.858451890451	5970.291434401855	5976.709131575345	5992.483699332653	5986.1585823139385	5970.921801067215	5944.006335167947	5910.981211418276	5843.7786771738965	5715.711699356097	5561.535393784372	5389.183536976919	5179.188956062891	4854.579879317006	4434.066707557492	3846.738399087286	3010.6677244035895	1825.0727732270132	556.2924998899382
BR714	3897.0360984045833	4326.022639417801	4600.491985437933	4775.041457945673	4915.987448468715	5032.508941598756	5142.7095015951	5255.325901871513	5343.40276464222	5412.875557397654	5482.552241720066	5551.51205835405	5594.837279348813	5639.59166521589	5668.798415179221	5715.7666138770965	5765.917272509654	5797.961206325725	5825.771074557232	5850.9265759197315	5859.884480159566	5892.620555764543	5921.924922918472	5954.739669462494	5985.963003935763	6015.6049710289435	6043.551781532298	6073.310729110626	6069.651760986244	6095.081600277659	6099.932542570575	6107.596011420846	6109.362213076287	6110.241182418955	6119.935240321451	6141.355869525927	6155.438163143662	6165.919903418828	6177.554347360798	6194.288990592522	6224.587258749911	6246.163971445227	6251.944788615517	6267.695982383171	6281.040686368281	6288.085978299401	6282.853539449982	6284.097351150497	6292.368800984591	6307.532231577821	6325.931330635392	6348.241229734551	6349.15774522705	6361.728412814379	6376.679723902037	6396.345535093419	6411.546454994454	6422.606399827335	6438.164050287856	6447.034078708968	6452.048902425343	6490.276265026232	6508.528508254813	6516.0823192257	6532.909123174149	6543.989463969181	6552.587165385114	6546.02304537379	6523.826879402799	6513.672425278738	6521.808145179206	6537.221741893656	6579.3543846529055	6615.149788825891	6636.075185723332	6644.037530187968	6649.490232590103	6660.342572239315	6661.877304986896	6677.874847648765	6701.961328879379	6723.1851621965625	6746.6069130166525	6745.452825823079	6734.234834652266	6708.309160264195	6682.281415962165	6626.272736643613	6559.031831104157	6482.190517845795	6361.923941928803	6213.068458043535	6023.307707329903	5797.297827711228	5469.30408635755	5002.675743376798	4323.573220448237	3372.520232279613	2035.9383979702093	624.25689892312
BR715	3704.95195797561	4130.402820404173	4389.854558747081	4587.598038997402	4721.0712745160145	4821.646346568409	4921.647213393264	5006.941293213555	5083.730603336506	5168.562326061152	5235.784579557085	5293.307742820536	5321.632003133876	5353.27886232856	5402.694363474311	5475.684930570239	5526.090220628295	5542.595894251217	5565.033145636731	5587.374822617979	5588.896324620304	5612.123927067165	5634.971956073435	5661.205065594545	5687.9363514746465	5707.443928608429	5737.198766569806	5757.825159208704	5761.4190601281525	5784.876363984842	5822.145689736382	5857.200236435789	5891.670651428665	5918.711028565715	5925.108372372691	5937.051994292036	5953.053091882276	5970.417391431662	6005.095754578292	6014.578568584052	6012.399035402597	6013.621380330291	6022.640970921421	6043.828683041931	6064.190919678721	6078.664427380773	6087.304808577766	6100.129753288757	6115.342750155372	6134.3047862268095	6159.354229708099	6168.279092291843	6165.163626957777	6172.837766853144	6183.96369065397	6195.056954379483	6202.147559111683	6205.238044363494	6223.640525683779	6234.081105592543	6257.0161965539255	6298.626091248479	6331.689022670126	6338.340172989744	6347.014515856504	6364.6916875312245	6376.093060560312	6388.670119070597	6408.225890875198	6441.0906607956	6461.910297239075	6477.81410565899	6511.675658508056	6532.6625189973265	6552.500937804419	6563.40755578831	6587.138758372708	6609.815167796841	6632.948683524876	6652.892079516766	6680.947862500986	6700.1387300596125	6715.880260555573	6735.66577180875	6743.978443533811	6719.973836413444	6693.65996542567	6663.504763719939	6617.311119004813	6560.285711129655	6477.259303359609	6355.9049159546075	6192.5336763348805	5947.729556881661	5597.882669822548	5110.920721249206	4446.549177750559	3487.955824333109	2100.7845000832294	633.5534233526262
BR716	4187.037922277424	4656.4673214471195	4973.889432572099	5189.451918535821	5342.5315830799145	5464.645911469511	5577.145209266223	5688.882212054551	5806.912678912125	5905.043256440231	5978.929437757526	6047.211381165219	6102.47036330471	6145.272535338474	6194.7219591587955	6241.116540742002	6299.63614343469	6335.912439857994	6388.23504808572	6446.258801755718	6479.344046731899	6525.740667308736	6558.47410823281	6584.105755217207	6609.792024820929	6635.46813119214	6666.971942036964	6701.366352715545	6722.9798218748665	6732.71198967975	6726.4810722149705	6740.339421845734	6773.99122803824	6793.545542440306	6792.96540504593	6803.730004290608	6827.423540172263	6853.831897092425	6863.382477891553	6853.840493570322	6846.897132166252	6854.6586420470885	6852.172801426497	6869.790144076694	6890.298345377066	6893.346122302784	6890.294102769737	6904.494418232947	6909.821649970302	6924.456605813307	6939.1245145709145	6939.492412616697	6946.140645230119	6951.122472020226	6967.30503497631	7000.736026605249	7008.492286085897	7010.55018275166	7018.775842954031	7023.214065482727	7050.045469577868	7080.885490140897	7102.141458324071	7094.548311138133	7131.275028121853	7159.942371613792	7171.325003738538	7199.055838831846	7227.748519593903	7240.877757209258	7239.927401960571	7250.724412590822	7283.96636458563	7312.855770164043	7329.290441473903	7336.962308863092	7371.492456197189	7394.914436545287	7415.102155459755	7415.6084877063795	7419.260641024759	7403.389153510407	7394.543185151206	7394.883194224995	7384.284279947991	7367.474817471455	7349.52705934076	7295.853312619794	7223.034559446882	7151.6958949257305	7043.113085391664	6913.856061373692	6714.4871063979135	6436.2769025515	6048.44931553253	5528.894959579279	4796.906953153655	3773.3445172491747	2289.116963153782	699.8670082269967
BR717	3535.894919737259	3981.6306010396215	4243.753799926373	4418.208259820339	4542.036671555403	4656.670915383037	4747.483916833434	4848.468263180735	4936.556877158264	5012.574516286914	5068.720089504026	5123.973575765239	5160.535091123461	5194.525774290613	5237.664081978046	5285.032396319227	5344.129347232964	5380.002174181819	5414.086844215882	5449.40587408875	5467.724640725613	5493.920495241166	5509.77267970188	5525.982495933297	5529.645499618125	5546.084849059517	5564.8727868746455	5577.815614469371	5588.298384280779	5600.00928384012	5609.917047672473	5627.0082990601795	5651.007628696106	5655.443903451999	5661.419780589854	5689.616151949242	5712.961148960024	5724.783418467249	5726.238043584732	5709.429704682387	5699.24881991032	5697.617894697417	5706.023064390331	5735.874976222335	5756.513740340393	5760.234353697727	5760.973367306063	5768.888408611808	5778.753336649888	5792.717482809544	5806.212919308923	5818.999386192389	5825.192071395047	5824.87434891903	5825.6790636040805	5836.418160432234	5844.196638611914	5853.786123982878	5856.287608549899	5851.60035382047	5851.681706017479	5866.445955744811	5882.682894072091	5894.250922700901	5901.658590421214	5911.153101807455	5918.050540568161	5926.439854865729	5938.066196289883	5944.3889672522455	5947.258480605678	5947.981522613	5972.426633071721	6000.764824820568	6016.007309380956	6022.103541274167	6025.523091774791	6033.2412605271775	6040.77275487535	6052.538406220531	6055.153150263471	6037.813095471719	6025.1800631721535	6025.398881621746	6013.05969245314	5990.459623133578	5958.669128021759	5917.903412683821	5867.5981786706225	5793.909889437984	5664.854823883074	5493.897663629892	5294.073341663474	5070.634870731818	4788.6291514133845	4397.540586083973	3822.4573893171028	2988.274146297409	1812.1682566510904	554.9184170109838
BR718	3453.722811966006	3849.2621026676175	4074.6165509288503	4249.1830788526495	4367.727898795368	4452.716403709542	4536.700740473994	4629.781122872439	4713.396367047977	4777.613087885503	4820.467451988735	4880.554991418882	4927.0130381929675	4978.793582150758	5021.980582300006	5065.616491707937	5108.646698886623	5145.883581518881	5188.625072783317	5208.92227993518	5224.426519806967	5243.482493896406	5267.21476684873	5293.619323282778	5313.050177846255	5331.164984287241	5336.117678688381	5358.14665407084	5381.732473930326	5409.420130901611	5433.665754013397	5448.8628447643005	5447.617604455903	5450.037689753896	5441.0318311895235	5447.26925672782	5455.038175941848	5465.394578743715	5457.785624291796	5461.342651455026	5471.5974808884275	5481.863655764808	5487.759279779172	5507.391340424106	5532.1932937663305	5540.177486280479	5542.103822333024	5541.649408890709	5562.402779765901	5587.290917529171	5612.439234996625	5622.808603328587	5623.828270612463	5623.626663767233	5647.737817343467	5687.381203157824	5707.031131264246	5709.783816926065	5718.088684441194	5715.594263466059	5718.79719072847	5728.976796834352	5737.739553675447	5752.07841182368	5779.097832673568	5803.217200130069	5806.520771730798	5805.302878953961	5816.7267489256255	5838.698805793545	5855.863443273553	5868.375868863156	5887.350496330456	5891.114463322053	5904.129053851833	5926.294315242335	5945.304973828513	5962.009850986212	5961.429466153253	5964.548983728369	5960.18105141409	5963.496029025163	5962.956811540747	5974.247633077158	5975.420878165875	5955.563838362566	5942.622687351147	5925.54640622054	5891.174370848026	5830.725896383507	5746.337848145698	5635.782411154234	5474.753591029266	5260.642167982083	4964.205804908114	4541.573612596642	3940.1948595820236	3087.076576915739	1865.3137122583614	567.0288054061059
BR719	3826.7135072265437	4270.809705581762	4551.23257375632	4734.5713157375385	4872.688750068358	5007.404820975581	5118.223937674342	5224.693549098894	5319.998876505146	5405.89525426281	5476.223588374136	5539.741403532176	5599.8480984577445	5657.3346643741	5710.0468253621675	5762.778588339632	5796.816470997094	5819.7195988640915	5844.376333607791	5875.816544004233	5889.541653184431	5913.976414535805	5944.517625891032	5986.71019977731	6014.839152405732	6038.187588331821	6064.587713043105	6085.689730916604	6104.227933683651	6119.0211049277705	6153.306628865191	6174.0007813830225	6206.420946588138	6224.694070845505	6243.7275823542905	6261.142203671636	6259.434953778605	6267.7752634270555	6272.5516327214455	6286.26286097681	6310.743639860792	6327.598495044191	6342.633579920515	6356.370787695195	6376.4087685729855	6402.645379765215	6419.975041830289	6439.517357828017	6458.357848324842	6470.28588758475	6483.553697067737	6482.326760638141	6492.6524151069125	6506.687202712353	6527.048958675376	6536.239927473228	6535.087832883956	6532.896774512257	6529.623537221284	6541.63953209439	6564.031127629339	6588.827912959409	6618.3344503424	6634.7158372991635	6646.502546705511	6627.317770662999	6623.787640409705	6639.454150136215	6659.332557983372	6677.885102740473	6692.0722248990805	6704.741137847028	6742.8229042857765	6769.542236932397	6778.351884321525	6795.230619490559	6817.4249881799815	6840.6453602508445	6866.7594827511775	6900.821213280877	6917.337102515018	6923.7687767155585	6936.189512804008	6935.019675146331	6928.088025697831	6894.688905002848	6861.84992278749	6812.957956535306	6732.70383197221	6640.710637350627	6509.124326659545	6350.756449979616	6153.4835723264605	5911.07359173994	5560.34329403978	5084.572374058226	4420.300385277564	3500.9507001166203	2145.588143510971	659.2623846623762
BR720	3928.6882068664695	4348.297931010222	4636.210099544483	4836.255446046145	5003.947859798221	5124.793143249314	5231.4817690948275	5333.1952363347755	5404.7200171498425	5476.488084176992	5539.113525698563	5588.608745970617	5645.585534385719	5701.243151055172	5757.460800633926	5813.126302186095	5851.583975553697	5886.375976235064	5923.949767043263	5950.447323647939	5966.104151140171	5995.818633281734	6025.206398273501	6054.598482400215	6081.410002562074	6115.368792258716	6148.248012007125	6167.843352212185	6180.576038301398	6207.227946828963	6220.863145180335	6228.052762281806	6228.597648840418	6236.939275605643	6239.967373108206	6263.669769491874	6275.499817467132	6299.757254618457	6323.96274034379	6350.763243959984	6365.551093657455	6373.5618909189725	6374.110519096238	6387.865217326643	6412.825998535902	6417.66934466872	6428.7376240314925	6438.175792046892	6448.757782190285	6464.693494553279	6470.509779422228	6469.586298722873	6463.180820134381	6467.8563622859265	6493.240708376197	6511.920214532124	6526.375083074782	6529.618360454342	6537.443968461331	6533.592697893792	6550.18620554013	6582.419274943918	6617.004890312584	6635.881989666757	6666.957413657753	6678.856759449291	6689.852998155768	6702.064802482706	6710.848679038786	6694.607058985958	6684.498059149529	6709.005249159843	6744.269732166878	6761.926272150905	6759.981487623903	6758.1844235318185	6773.809625615329	6783.481332743049	6805.340937806024	6826.385878023878	6837.186371152099	6828.496310931794	6811.245143364434	6793.516544488855	6798.759049240782	6778.011818191397	6749.422150839755	6707.477263700556	6636.045533785662	6556.212595811102	6453.7098400036775	6331.3744549357125	6159.069420099472	5905.692152874514	5525.811411299691	5032.308166785483	4372.078593516349	3418.9471063772116	2070.91031542756	635.1762576775897
BR721	3735.117618916889	4165.385908970105	4438.515161510393	4631.279968918439	4760.311189359425	4859.823924574675	4936.55256133256	5041.366965989003	5123.226146154002	5186.384854714899	5231.838843977797	5274.491565751841	5297.68777660097	5330.6959132633365	5387.106148880063	5438.528063602025	5483.345949489753	5509.640793718357	5531.761773045181	5553.209302587519	5574.459753069068	5614.2664256828675	5652.06552183603	5688.091119418875	5693.641485379161	5708.818607313628	5726.351382401764	5771.002048028401	5790.232733483103	5801.446387418655	5827.354562159517	5839.324202737812	5849.63192715145	5871.271693416242	5884.170977606504	5890.512382920241	5900.704302859258	5902.957407597655	5909.712575244821	5927.369887999121	5952.850872517859	5984.530951586156	5992.153110040019	5998.160893003212	6003.637435543254	5999.60573572887	6010.964520521032	6024.179466309322	6043.331633778215	6049.74535678223	6061.21169600089	6073.363512890738	6085.337992390862	6114.7355516252555	6144.646636656272	6159.761111103836	6156.857796438922	6133.147169678091	6138.500424454239	6158.859352936313	6178.557513758467	6183.636300555109	6176.793274868936	6189.660154685393	6205.08891586716	6211.227093910469	6227.341763174183	6241.152024637036	6253.0306610449525	6274.423602982427	6298.002623831824	6319.915091450644	6356.738237373069	6360.306655458148	6362.260192883359	6372.648279530196	6385.206501055105	6394.485137901644	6397.370689475695	6404.84433274489	6425.280045026291	6452.64110400259	6453.070728838992	6469.659299697057	6478.221121888911	6466.635489956941	6449.45907378044	6420.138022756432	6368.168407956489	6297.450825927477	6187.993801485045	6037.882833295268	5864.263067102973	5631.769494002492	5307.728642636419	4862.8386191265245	4243.405260889871	3359.318091201821	2047.3322340638117	628.9821982370139
BR722	4081.5219839979945	4531.154168563942	4817.743446419141	4992.714736202256	5142.064935917197	5280.125733087608	5401.5460344762605	5515.348908257494	5601.283286173641	5701.290196922148	5772.467881250677	5836.735597139272	5890.104956576006	5950.165384581791	6006.580626668703	6060.728603737372	6103.200305575745	6121.692229476953	6144.58838569142	6191.372254138403	6226.929904010474	6259.063556557557	6289.037677403601	6332.093185943667	6365.513876160045	6378.739850330848	6383.590664588966	6402.699055572726	6423.314072405707	6440.293967968711	6452.52897294943	6457.171166600586	6471.915137299245	6491.818908481791	6505.746437503879	6546.570998203689	6564.745631428842	6579.695088920352	6585.258559410964	6577.836861729971	6563.893469474928	6566.182359122193	6578.292376938216	6602.220111506849	6622.06866570016	6608.925380242997	6617.958224278301	6640.087361338219	6665.035918158885	6682.457375790206	6699.560837778864	6712.13757961611	6692.04923596114	6685.075179046899	6681.260801543005	6690.802056104085	6703.00440437355	6706.75951057669	6718.864666904604	6717.892626094239	6714.754425669304	6728.8426722926015	6753.008326066881	6772.710604197215	6768.444756304579	6766.242188411988	6769.992891539019	6789.441579208222	6813.822095019365	6827.561465063874	6826.8696362770615	6846.089606749729	6875.668117770945	6904.0838469307	6914.591781450559	6919.431454195723	6928.34813072638	6933.650935767685	6923.892239024668	6917.680634963383	6915.7856969012855	6907.104665695013	6902.043718797451	6896.367706260773	6900.332652373992	6879.511519320999	6871.858423939963	6843.261063588833	6778.457991141662	6673.880682710842	6542.128352093733	6399.93873306796	6216.681660260159	5985.2946414672915	5650.018031155859	5170.856814234361	4467.845024253526	3486.0000893056495	2109.006814604206	643.9992903716873
BR723	4268.376979663734	4733.769025452997	5054.180082710294	5267.992497416809	5427.844247800691	5557.619550302067	5655.268854388092	5752.348085944252	5856.401800398466	5943.4644092496255	6005.1788924753855	6074.381863869025	6130.195018452939	6172.427992383173	6224.985392451448	6286.245304936391	6341.69431395775	6354.090585934283	6396.743464843382	6442.853172076967	6467.230744689188	6505.197211225338	6521.148591217248	6549.527024774331	6563.13826322638	6575.959497764907	6617.624739343412	6660.203772787871	6675.725288426902	6688.0307551355745	6714.22567714978	6730.4437832562735	6746.087413951932	6759.36851166577	6774.600751462695	6799.143903451824	6816.643690141687	6831.878820125318	6838.853003556612	6845.774002904272	6854.074420989505	6851.983249415507	6843.24634794688	6842.146374261597	6857.049119983301	6853.290813538062	6859.222531797982	6873.09768525114	6886.118810924986	6911.702178232674	6916.192446906471	6933.123575682433	6930.178273282473	6928.06911229898	6949.086024205996	6974.365752471362	6994.69834844137	7001.2970283198365	7014.427633608263	7016.805760347222	7025.627019694849	7026.996946001036	7042.499507844814	7050.345724986759	7077.312454000072	7088.867499306082	7095.622137801501	7097.816999216165	7101.302437400732	7099.2840052359925	7108.355324806202	7123.06701344247	7149.57667363721	7165.734928078734	7187.184184726623	7201.5870856282945	7211.522110221264	7202.237231242388	7185.676913100221	7201.345504499674	7202.521535633851	7201.297886817378	7190.904793587766	7204.408019264732	7200.235159912311	7166.570718097774	7147.244376796562	7098.36486810632	7018.692499398965	6915.949542517524	6780.921417591624	6609.870755396857	6417.370136783315	6166.644607690925	5806.817817378155	5304.6954324979715	4610.9047493526705	3637.8036198236928	2212.5138039249246	677.7246606629797
BR724	4170.800896749509	4614.215058549068	4912.802735505984	5134.019719237992	5298.414360888677	5433.50576061563	5568.070737364209	5701.096640850429	5804.5667221655385	5881.6627169050225	5953.730342269321	6027.585425552941	6077.238139472596	6134.480152281172	6181.016385644177	6226.7867938430245	6270.572817784325	6316.558759218121	6353.457823238466	6400.706982518423	6438.065769379643	6475.180952331475	6511.7072414922195	6549.590815117582	6571.293466249986	6586.948597449819	6613.443204543591	6640.128026537493	6661.848827405226	6679.726029096837	6709.379604011275	6727.65407248125	6746.630244346511	6754.0779386759705	6759.339395693228	6785.399336640209	6820.917154835318	6841.0521120988	6838.289657106417	6840.611401041103	6843.001737153578	6864.728310216999	6880.2117122967675	6895.263542926219	6926.986700346475	6938.339732075343	6936.291430389334	6928.311085599949	6934.321294114061	6950.179030439051	6962.593003555049	6988.893216882523	6985.22101852017	6987.4940573884305	7007.228303062537	7036.381262240359	7051.918204680317	7047.829602871539	7058.476751849915	7073.001288490609	7074.939790020893	7086.016979526411	7094.811979274551	7107.034567306353	7123.956888028514	7118.4862664110615	7115.456080609616	7118.116959336864	7146.810032834058	7170.310056927569	7189.924874837713	7211.543021857261	7246.09291110905	7263.492074642263	7274.128955714464	7277.064960554634	7290.241865049687	7282.74052256198	7288.323099245187	7288.287954854835	7294.818706102178	7288.969667451156	7284.700281939343	7298.67424588642	7310.073213739213	7290.4677146156255	7236.346505581883	7179.041943986526	7105.267110389623	7016.256720324267	6901.468206207605	6757.121408741215	6571.781286049249	6328.895486337538	5958.069041180592	5423.6864229855055	4680.027311386817	3676.5072836443514	2248.0389841372194	693.1949600996387
BR725	4093.0632759641267	4552.779055651385	4836.127999275387	5016.330276450034	5176.870626110903	5301.6863009595045	5407.798248654002	5517.520881024858	5594.845507187708	5655.661097086079	5706.3179082074275	5747.152897425133	5783.83716658053	5828.346647806432	5885.9686388486825	5928.2548798346925	5967.835059067075	5984.602909502229	6016.780888015909	6060.245423741856	6082.200019329014	6100.806371255092	6114.881309276084	6140.752283351021	6164.495888962428	6187.337317427927	6205.844393707196	6222.024258866112	6229.390714993565	6238.233896518801	6248.388244843295	6259.924342175136	6276.849445780068	6300.3525616373245	6314.0292378093345	6338.436931696264	6350.1665388745405	6360.393249284205	6352.15627132737	6361.058546805375	6374.617982744425	6382.007233805593	6385.765424442184	6386.983676508524	6399.345927844125	6409.4137258718465	6427.349079789068	6449.607922898697	6468.532668485755	6478.454010071433	6484.49581002061	6486.678862023398	6494.014673182672	6500.354880730065	6506.261137094259	6507.133140942516	6533.868689196971	6556.23652465478	6568.275077256503	6565.167903437156	6580.965623833807	6589.539281272508	6592.279763306493	6603.980025294747	6623.519534964054	6626.605842987993	6652.214140233937	6671.42634979325	6695.533083372105	6686.884452412287	6688.920552350093	6698.889384846952	6727.860027151956	6753.845536405846	6760.174576275236	6769.5833209992	6784.7042032716445	6790.736032420484	6801.321950051745	6811.247216003133	6819.9849557300995	6827.022836220856	6840.298347275616	6841.701458422789	6830.073050624242	6791.4418339386475	6744.16385938738	6697.3906791817	6643.240742011773	6559.488754290364	6437.750010644509	6273.364739505075	6074.518737896963	5824.263999730322	5470.400975342027	4993.960563233497	4326.641707811054	3391.492119499135	2055.351996463105	629.8384681003655
BR726	3534.1900719330383	3921.560237623323	4160.918209522812	4339.083471993266	4484.2788392504135	4579.326910790511	4669.749417683812	4757.566028304515	4846.599552742701	4906.774361930958	4950.043902754046	5005.775716970561	5056.126712612421	5120.179635012137	5169.5544782707875	5221.078523844219	5277.872071777783	5311.477261436167	5343.626132756584	5362.048297222746	5371.100093752516	5403.089463193341	5441.650123481737	5475.0613839237185	5498.822255870681	5524.6144632954365	5542.000620105011	5569.159977305095	5577.007075724648	5585.885348850453	5604.351135731497	5619.575668187068	5631.2554592969345	5638.409065576037	5659.888506534488	5674.587487036853	5688.022481575007	5704.931684320551	5720.25491486729	5735.330070311228	5745.293306398537	5746.381953456536	5752.559991562141	5761.720919465048	5779.4012161074015	5790.916383982392	5799.333026290971	5804.621135489542	5818.003690506974	5826.276501874431	5832.446459252092	5847.490502259071	5846.219640847666	5865.687895406735	5886.13094024809	5905.466076255748	5919.746796105319	5913.129441241647	5922.083648943285	5936.755877088122	5948.908794261863	5965.933396932777	5990.207489226242	5997.579568860563	6017.378615171557	6034.875001059317	6039.089900196573	6043.195684449622	6060.355997866531	6080.603217881969	6089.848577024261	6102.307920144943	6128.9865586915	6144.343995708554	6153.211800091956	6165.023723396803	6194.934434740981	6188.260207938057	6203.5828714122035	6210.005751484517	6222.389442323776	6239.627326889264	6247.225403153187	6266.010477312621	6270.401726340105	6263.05356218913	6267.054471460299	6249.2652799785365	6180.708703794124	6086.019000689845	5975.940823501931	5842.976813471005	5686.520303021187	5459.906649985109	5129.63391370148	4671.033823559932	4023.981111889784	3138.3891621699954	1894.9061146609479	580.6357529616951
BR727	3777.208825242675	4193.149391309865	4437.485183481939	4614.2686169397075	4750.846464248273	4859.655360637062	4950.808112844075	5038.084452508968	5116.733837642281	5189.354044774371	5266.695831887429	5342.792888375139	5406.690023146628	5450.123617741047	5489.173805176423	5540.757112478689	5585.318281194563	5617.976667495988	5664.497817425565	5702.063897367123	5718.598565445981	5741.727703837995	5764.983123755591	5801.37383859703	5833.046088538516	5846.830819509779	5861.013812210726	5869.124089278397	5884.210843925763	5890.405369363108	5894.169331209652	5910.111211391649	5932.702759532491	5952.225320292382	5971.322790411225	5998.552761267305	6013.990280445613	6022.123983558253	6014.563964246232	6012.755637286913	6037.135186135118	6051.6626815268355	6074.913421285138	6077.179179510986	6085.746745281809	6095.706450242363	6111.132245182795	6137.33393866332	6152.320824887714	6156.877487759255	6155.9163289705075	6164.727918348275	6172.585565780434	6187.706184345987	6196.229368785236	6206.354980394434	6234.502009232088	6242.571811831455	6237.464551239638	6236.703430903454	6230.779604883765	6236.776037333916	6256.504189081484	6279.366351782836	6306.076943740622	6305.836795010276	6295.331472031211	6296.184393484023	6305.85165541263	6319.470814259577	6341.211007029693	6340.824367484642	6370.139789487145	6380.757504423786	6382.458815656811	6385.698330656536	6398.91784751008	6411.965081063484	6418.221875949145	6423.3439107288905	6428.900115430126	6419.615931388181	6413.4937509242045	6409.890468546133	6394.499556529967	6373.207312992818	6362.704157547787	6329.989349238158	6289.9243781235355	6222.896438405956	6121.154829235555	5981.065298225445	5786.1485969223995	5525.644728833164	5172.373954702587	4702.247638811356	4063.6913265079197	3173.4316032403317	1920.7681650477355	585.5533587850165
